Component ID,Author Surname,Source Code,Page #,ISO code,Dialect,Glottocode,Form (original orthography),Orthography Key Code,Form (project orthography),UR (if given; if different),UR (project orthography),PA form (original orthography),PA form (project orthography),Translation,Tags,Component Type,Subcategory,Initial: Reduplicated,Final: concrete / abstract,Final: secondary (y/n/b),Base Category (if secondary)-A,Match AI,Match II,Match TA,Match TI,Allomorph-A,Condition-A,Allomorph-B,Condition-B,Allomorph-C,Condition-C,Component occurs in stem (orig. orth)-A,Component occurs in stem (proj. orth)-A,Stem UR-A,Stem category-A,Stem subcategory-A,Stem translation-A,Secondary stem-A,Stem Source-A,Component occurs in stem (orig. orth)-B,Component occurs in stem (proj. orth)-B,Stem UR-B,Stem category-B,Stem subcategory-B,Stem translation-B,Secondary stem-B,Stem Source-B,Component occurs in stem (orig. orth)-C,Component occurs in stem (proj. orth)-C,Stem UR-C,Stem category-C,Stem subcategory-C,Stem translation-C,Secondary stem-C,Stem Source-C,Component occurs in stem (orig. orth)-D,Component occurs in stem (proj. orth)-D,Stem UR-D,Stem category-D,Stem subcategory-D,Stem translation-D,Secondary stem-D,Stem Source-D,Formative/component occurs in what component(s)-A,Formative/component occufs in what component(s)-B,Contains component (enter)-A,Contains formative (enter)-A,Deverbal (y/n),Deverbal from,Public Comments,Private Comments,Speaker,1st check done,2nd check done
70,Fisher et al.,LF2019,,chy,,chey1247,-aho'tá,CH:1,,,,,,"by heat, by burning, by sun",,final,II,,,,,-aho'he ,,-aho'h(n),-aho'tá,,,,,,,-áhanȧho'tá,,,V,II,"extremely hot and dry weather, extremely burned, extremely hot weather",,LF2019,,,,,,,,,-onénėševȧho'tá,,,V,II,"sputter, miss",,LF2019,-vonȧho'tá,,,V,II,"burn up, be destroyed by heat or burning",,LF2019,,,,,,,,,,MAM
71,Fisher et al.,LF2019,,chy,,chey1247,-ahtáhá,CH:1,,,,,,pants,,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
487,Fisher et al.,LF2019,,chy,,chey1247,-áhto' ,CH:1,,,,,,"beneath, under",,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
73,Fisher et al.,LF2019,,chy,,chey1247,-ahtomóné,CH:1,,,,,,hear,,final,AI,,,,,,,-ahtov,,,,,,,,-távȧhtomóné,,,V,AI,slightly hard of hearing,,LF2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
74,Fisher et al.,LF2019,,chy,,chey1247,-ahtóohe,CH:1,,,,,,"sound, howl, make noise",,final,AI,,,,,,,,,,,,,,,-no'kȧhtóohe,,,V,AI,sound alone,,LF2019,-nonótovȧhtóohe,,,V,AI,holler fast,,LF2019,,,,,,,,,,,,,,,,,,,,,,,"""Often refers to the characteristic noise of whatever entity is sounding, for example, bark of dog, moo of cow, meow of cat, crack of thunder, but also seems to be used more broadly of other speech acts, such as cautioning, advising, etc.""",,,MAM
75,Fisher et al.,LF2019,,chy,,chey1247,-ahtov,CH:1,,,,*-ehtaw,,hear s.o.,,final,TA,,,,,-ahtomóné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
76,Fisher et al.,LF2019,,chy,,chey1247,-ahtsená,CH:1,,,,,,"mouth, lips",,medial,Dep,,,,,,,,,-ahtse,,,,,,-á'avahtse,,,V,AI,have drooping lips,,LF2019,-nėhpȧhtsenán,,,V,TA,close mouth of s.o.,,LF2019,-némáhtse,,,V,AI,have a crooked mouth; Bell's palsy,,LF2019,,,,,,,,,,,,,,,"Body part medial; ?? is in-text. Listed under -ahtse, but says ""There is ná at the end. It drops off if it is at the end of a word that has a singular subject or is not a statement (indicative).""",,,MAM
77,Fisher et al.,LF2019,,chy,,chey1247,-am,CH:1,,,,,,"speak to s.o., speak about s.o.",,final,TA,,,,,,,,,,,,,,,-anóevam,,,V,TA,calm s.o. by talking,,LF2019,-hóxova'ham,,,V,AI,throw s.o. across,,LF2019,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
78,Fisher et al.,LF2019,,chy,,chey1247,-am,CH:1,,,,,,removed obviative,,final,TA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM: is this really a final?,,,MAM
79,Fisher et al.,LF2019,,chy,,chey1247,-an,CH:1,,,,*-en,,by hand,,final,TI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
80,Fisher et al.,LF2019,,chy,,chey1247,-aná ,CH:1,,,,,,hungry,,final,AI,,,,,,,,,,,,,,,-a'se'haná,,,V,AI,"eat wrongly (for example, ate something forbidden to eat)",,LF2019,-hó'xéaná,,,V,AI,accustomed to hunger,,LF2019,-sȯséveaná,,,V,AI,weak from hunger - be,,LF2019,-sȯséveanáotse,,,V,AI,"go limp from hunger, weak from hunger - be",,LF2019,,,,,,,,,,MAM
229,Fisher et al.,LF2019,,chy,,chey1247,-ané,CH:1,,,,,,make,,final,AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
82,Fisher et al.,LF2019,,chy,,chey1247,-ané,CH:1,,,,,,NG,,final,AI,,ABSTR,,,,,,,-ené,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-an,,,,,,,MAM
83,Fisher et al.,LF2019,,chy,,chey1247,-anéne,CH:1,,,,,,NG,,final,AI,,,,,,,,,,,,,,,-névanené,,,V,AI,do something four times,,LF2019,-nóvanené,,,V,AI,"slowly do, take time",,LF2019,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
84,Fisher et al.,LF2019,,chy,,chey1247,-áno'xe,CH:1,,,,,,sleep,,final,AI,,,,,,,,,,,,,,,-háano'xe,,,V,AI,awake a long time,,LF2019,-méstȧhano'xe,,,V,AI,"groggy, grouchy",,LF2019,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
85,Fisher et al.,LF2019,,chy,,chey1247,-ao'ó,CH:1,,,,,,"size, amount",,final,II,,,,,-(a)eta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
86,Fisher et al.,LF2019,,chy,,chey1247,-as,CH:1,,,,,,cut (instrumental final),,final,TA,,,,,,,,-ax,,,,,,,-po'as,,,V,TA,cut off s.o.,,LF2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
265,Fisher et al.,LF2019,,chy,,chey1247,-asé,CH:1,,,,,,"burn, blaze, shine",,final,II,,,,,,,,,,,,,,,-ohasé,,,V,II,"on fire, burn",,LF2019,-vó'ho'kasé,,,V,II,"alight, lighted, glow, shine",,LF2019,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
89,Fisher et al.,LF2019,,chy,,chey1247,-asé'ham,CH:1,,,,,,give drink to s.o.,,final,TA,,,,,-ase'še,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
90,Fisher et al.,LF2019,,chy,,chey1247,-ase'še,CH:1,,,,,,drink,,final,AI,,,,,,,-asé'ham,,-ašé'še,,,,,,-áhanȧše'še,,,V,AI,"die from drinking, extremely drunk, dead drunk, pass out from drinking",,LF2019,-áhanȧšé'šee'e,,,V,AI,sit dead drunk,,LF2019,-áhanȧšé'šeše,,,V,AI,lie dead drunk,,LF2019,-amȧše'še,,,V,AI,"pass by drunk, continue to drink",,LF2019,,,,,,,,,,MAM
91,Fisher et al.,LF2019,,chy,,chey1247,-asené,CH:1,,,,,,rapid action ??,,final,AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Question marks in source.,,,MAM
92,Fisher et al.,LF2019,,chy,,chey1247,-asóme,CH:1,,,,,,"defecate, poop, stool, feces, turd",,final,AI,,,,,,,,,,,,,,,-áhanȧsómeotse,,,V,AI,"dystentery, die from defecating, for example, to die from dehydration",,LF2019,-he'kȧsome,,,V,AI,soft stool,,LF2019,-he'konȧsome,,,V,AI,hard stool,,LF2019,-ma'évȧsome,,,V,AI,"dystentery - have, bloody stool - have, hemorrhoids - have",,LF2019,,,,,,,,,,MAM
93,Fisher et al.,LF2019,,chy,,chey1247,-átam,CH:1,,,,*-e:lem,,"regard s.o. as, consider s.o. as; think so of s.o.",,final,TA,,,,,,,,-átsestá,,,,,,,-oné'seómátam,,,V,TA,"believe s.o. that is, believe what he says is true",,LF2019,-onó'atam,,,V,TA,respect s.o.,,LF2019,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
94,Fisher et al.,LF2019,,chy,,chey1247,-átamaahe,CH:1,,,,,,appear,,final,AI,,,,,,-átamáno'e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
95,Fisher et al.,LF2019,,chy,,chey1247,-átamáno'e,CH:1,,,,,,"environment appearance, appear environmentally, typically about weather or a scene",,final,II,,,,,-átamaahe,,,,,,,,,,-véhonátamáno'e,,,V,II,"beautiful place (situation, etc.)",,LF2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
96,Fisher et al.,LF2019,,chy,,chey1247,-átamao'ó,CH:1,,,,,,laugh,,final,AI,,,,,,,,,,,,,,,-háahpe'átamao'ó,,,V,AI,laugh very loudly,,LF2019,-hánȯhtátamao'ó,,,V,AI,lean backwards laughing so hard,,LF2019,-hestȯhtátamao'ó,,,V,AI,"cramp from laughter, laugh until stomach cramping, cramped stomach from laughing",,LF2019,-hohatse,,,V,AI,laugh,,LF2019,,,,,,,,,,MAM
97,Fisher et al.,LF2019,,chy,,chey1247,-átanó'tov,CH:1,,,,,,want to do something to s.o.,,final,TA,,,,,-tanó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
98,Fisher et al.,LF2019,,chy,,chey1247,-atová ,CH:1,,,,,,"smoke, fire",,medial,,,,,,,,,,-(o)'tová,,,,,,-hóatová,,,V,II,smoke issue from. especially of smoke coming out of a chimney or stovepipe,,LF2019,-nėhpatován,,,V,TI,damper s.t./s.o especially for dampering a fire,,LF2019,-sé'tová,,,V,II,smoke,,LF2019,,,,,,,,,,,,,,,"""Analysis is uncertain as to what is the first letter of this medial; one possibility is that the first letter will be an /o/ unless the preceding initial ends in a vowel, in which case the /o/ will not be present.""",,,MAM
99,Fisher et al.,LF2019,,chy,,chey1247,-atováóó'e,CH:1,,,,,,smoke issue,,final,II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""This ending on some verbs about smoke is composed of two finals, -atová and -óé. This -óé might be the same as the -óé final meaning 'stand' or it might just sound the same and have a different meaning, perhaps something like 'issue'.""",,,MAM
100,Fisher et al.,LF2019,,chy,,chey1247,-átsestá,CH:1,,,,,,regard s.t. so,,final,TI,,,,,,,-átam,,,,,,,,-pėhévátsestá,,,V,TI,like s.t.,,LF2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
101,Fisher et al.,LF2019,,chy,,chey1247,-ax,CH:1,,,,,,cut,,final,TI,,,,,,,-as,,,,,,,,-ta'tóvaxá,,,V,TI,trace cut s.t. [sic],,LF2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
102,Fisher et al.,LF2019,,chy,,chey1247,-e,CH:1,,,,,,sit,,final,AI,,,,,,,,,,,,,,,-he'ame'hahtaa'e,,,V,AI,sit with feet up,,LF2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
103,Fisher et al.,LF2019,,chy,,chey1247,-é,CH:1,,,,,,singular animate noun final,,final,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
104,Fisher et al.,LF2019,,chy,,chey1247,-e'é,CH:1,,,,*-e0kwe:w,,woman,,final,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Not sure what the ""0"" is in the PA form",,,MAM
105,Fisher et al.,LF2019,,chy,,chey1247,-e'é,CH:1,,,,,,liver,,medial,Dep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Body part medial,,,MAM
106,Fisher et al.,LF2019,,chy,,chey1247,-e'ėstahe,CH:1,,,,,,NG,,final,AI,,,,,,,,,,,,,,,-háa'ėstahe,,,V,AI,"tall - be, long - be",,LF2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
107,Fisher et al.,LF2019,,chy,,chey1247,-e'há,CH:1,,,,,,fly,,final,AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
108,Fisher et al.,LF2019,,chy,,chey1247,-e'hahe,CH:1,,,,,,voice,,medial,,,,,,,,,,,,,,,,-heše'hahé'tá,,,V,TI,how vocables are sung for s.t.,,LF2019,-nomone'hahe,,,V,AI,drowsy voice,,LF2019,-nonome'hahe,,,V,AI,have a shaky voice,,LF2019,-pėhéve'hahéotse,,,V,AI,have a good voice,,LF2019,,,,,,,,,,MAM
109,Fisher et al.,LF2019,,chy,,chey1247,-e'haná,CH:1,,,,,,eat,,final,AI,,,,,,,,,-'haná,,,,,,-heše'haná,,,V,AI,eat that way,,LF2019,-hátȯxove'hanáohtsé,,,V,AI,walk around while eating,,LF2019,-ó'ȯse'haná,,,V,AI,"eat (something) by mistake, accidentally eat (something)",,LF2019,,,,,,,,,,,,,,,,,,MAM
110,Fisher et al.,LF2019,,chy,,chey1247,-e'pé,CH:1,,,,,,rib,,medial,Dep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Body part medial,,,MAM
111,Fisher et al.,LF2019,,chy,,chey1247,-e'sevó,CH:1,,,,,,flow,,final,II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
112,Fisher et al.,LF2019,,chy,,chey1247,-ee'e,CH:1,,,,,,"feather, quill",,final,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
113,Fisher et al.,LF2019,,chy,,chey1247,-eeh,CH:1,,,,,,NG,,final,TA,,ABSTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
114,Fisher et al.,LF2019,,chy,,chey1247,-eehe,CH:1,,,,,,move camp,,final,AI,,,,,,,,,,,,,,,-ameehe,,,V,AI,move one's belongings to another residence,,LF2019,-no'eehe,,,V,AI+O,move camp with (s.t.),,LF2019,-o'enemenáeehe,,,V,AI,harvest berries; pick berries while moving camp,,LF2019,-sé'eehe,,,V,AI,move into town,,LF2019,,,,,,,,,,MAM
115,Fisher et al.,LF2019,,chy,,chey1247,-éen,CH:1,,,,,,snow,,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
116,Fisher et al.,LF2019,,chy,,chey1247,-éená,CH:1,,,,,,snow,,final,AI,,,,,,-éétó,,,,,,,,,-ho'éétó,,,V,II,snow,,LF2019,-nȧha'éená,,,V,AI,be caught by snow,,LF2019,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
117,Fisher et al.,LF2019,,chy,,chey1247,-éenoo'e,CH:1,,,,,,snow lie on ground,,final,II,,,,,,,,,,,,,,,-vóhpeenoo'e,,,V,II,covered with snow,,LF2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
118,Fisher et al.,LF2019,,chy,,chey1247,-éétó,CH:1,,,,,,snow,,final,II,,,,,-éená,,,,,,,,,,-háeéetó,,,V,II,"snow intensely, snow hard",,LF2019,-ho'onéétó,,,V,II,"crystal snowing, snowing crystals",,LF2019,-óoméétó,,,V,II,snow squall come through,,LF2019,-péhpéétó,,,V,AI,"dusting snow, snow dusting",,LF2019,,,,,,,,,,MAM
119,Fisher et al.,LF2019,,chy,,chey1247,-eha,CH:1,,,,,,"shoe(s), moccasin(s)",,medial,,,,,,,,,,,,,,,,-nétȧhéveeha'ó,,,V,AI,change moccasins; change shoe(s),,LF2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
120,Fisher et al.,LF2019,,chy,,chey1247,-ehá,CH:1,,,,*iʔθen,,"fall, lie",,final,II,,,,,-eše,,-ešem,-ehahtsé,,,,,,,-nėhpehá,,,V,II,lie by door,,LF2019,-onéstȧhko'ema'ehá,,,V,II,rolled up,,LF2019,-amehá,,,V,II,written,,LF2019,,,,,,,,,,,,,,,,,,MAM
121,Fisher et al.,LF2019,,chy,,chey1247,-ehahtsé,CH:1,,,,,,"cause s.t. to lie, set s.t., place s.t.",,final,TI,,,,,-ehasené,-ehá,-ešem,,,,,,,,-ó'ėhahtsé,,,V,TI,place s.t. to dry,,LF2019,-pėhévėhahtsé,,,V,TI,place s.t. well,,LF2019,-póehahtsé,,,V,TI,slap s.t. onto the ground,,LF2019,-pónoomėhahtsé,,,V,TI,throw s.t. in water so there is a splash,,LF2019,,,,,,,,,,MAM
122,Fisher et al.,LF2019,,chy,,chey1247,-éhamá,CH:1,,,,,,husband,,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
123,Fisher et al.,LF2019,,chy,,chey1247,-ehasené,CH:1,,,,,,"place thing, position things, set things",,final,AI,,,,,,-ehá,,-ehahtsé,,,,,,,-pe'pe'ėhasené,,,V,AI,be messy,,LF2019,-tsėho'ėhasené,,,V,AI,"messy, trashy",,LF2019,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
124,Fisher et al.,LF2019,,chy,,chey1247,-ehe,CH:1,,,,,,NG,,final,AI,,,,,,,,,,,,,,,-tsėhe'ehe,,,V,AI,move there,,LF2019,-axaehe,,,V,AI,camp hunting,,LF2019,,,,,,,,,,,,,,,,,,,,,,,"GVM: this final -ehe is found only in the dictionary entry for its stems; may be a variant or a typo on -eehe, ""move, go""",,,MAM
125,Fisher et al.,LF2019,,chy,,chey1247,-ehné,CH:1,,,,*-oh0e:,,walk,,final,AI,,,,,,,,,,,,,,,-ó'ȯhtsehné,,,V,AI,"err in going, go astray",,LF2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Is this better analyzed as -hné?"" MAM: not sure what the <0> in the PA form is.",,,MAM
126,Fisher et al.,LF2019,,chy,,chey1247,-ehóhtá,CH:1,,,,,,"at s.t., to s.t., approach s.t.",,final,TI,,,,,,,-ehót,,,,,,,,-ho'ėhóhtá,,,V,TI,come to s.t.,,LF2019,-o'omėhóhtá,,,V,TI,approach and pass s.t.,,LF2019,-ta'omėhóhtá,,,V,TI,approach and get in the way of s.t.,,LF2019,,,,,,,,,,,,,,,,,,MAM
127,Fisher et al.,LF2019,,chy,,chey1247,-ehót,CH:1,,,,,,"at s.o., to s.o.",,final,TA,,,,,,,,-ehóhtá,,,,,,,-ho'ėhót,,,V,TA,come to s.o.,,LF2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
77,Fisher et al.,LF2019,,chy,,chey1247,-em,CH:1,,,,,,"speak to s.o., speak about s.o.",,final,TA,,,,,,,,-está,,,,,,,-háem,,,V,TA,say something outrageous to s.o.,,LF2019,-hótsem,,,V,TA,fail to convince s.o.,,LF2019,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
129,Fisher et al.,LF2019,,chy,,chey1247,-emas,CH:1,,,,,,shoot s.o.,,final,TA,,,,,,,,-emȧxestá,-mas,,,,,,-hehpȯhé'emas,,,V,TA,"overshoot s.o. that is, miss shooting s.o. by shooting over him",,LF2019,-nȧha'emas,,,V,TA,hit s.o. by shooting,,LF2019,-pónoma'emas,,,V,TA,shoot at s.o. but the bullet hits the ground,,LF2019,-áhanemas,,,V,TA,shoot s.o. fatally,,LF2019,,,,,,,,,,MAM
130,Fisher et al.,LF2019,,chy,,chey1247,-emȧxestá,CH:1,,,,,,shoot s.t.,,final,TI,,,,,,,-emas,,,,,,,,-o'ha'emȧxestá,,,V,TI,miss shooting s.t.,,LF2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
131,Fisher et al.,LF2019,,chy,,chey1247,-ene,CH:1,,,,,,overnight,,final,AI,,,,,,-éno'e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""-ené??""",,,MAM
132,Fisher et al.,LF2019,,chy,,chey1247,-ené,CH:1,,,,,,NG,,final,AI,,ABSTR,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""This final is commonly used by all speakers to destransitivize transitive verbs that end with the final -an 'by hand'""",,,MAM
133,Fisher et al.,LF2019,,chy,,chey1247,-éné,CH:1,,,,*iinkwe:,,face,,medial,Dep,,,,,,,,,-voéné,,,,,,-koóséné,,,V,AI,have a tiny face,,LF2019,-ma'énevose,,,V,AI,"red face from cold, face red from cold",,LF2019,-nėhaéneh(n),,,V,TA,wipe tears of s.o.,,LF2019,-nėhe'ėsévoéné,,,V,AI,have such a long face,,LF2019,,,,,,,"Body part medial; ""This medial specifically refers to the face, but in several words the primary intended reference is to the eyes.""",,,MAM
134,Fisher et al.,LF2019,,chy,,chey1247,-ene'ho'tá,CH:1,,,,,,room,,final,II,,,,,,,,,-ne'ho'tá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
135,Fisher et al.,LF2019,,chy,,chey1247,-énehe,CH:1,,,,,,taste,,final,AI,,,,,,-éno'e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
136,Fisher et al.,LF2019,,chy,,chey1247,-éno'e,CH:1,,,,,,taste,,final,II,,,,,-énehe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
137,Fisher et al.,LF2019,,chy,,chey1247,-éno'e,CH:1,,,,,,"day, overnight. including for counting days of the week",,final,II,,,,,-ene,,,,,,,,,,-néveéno'e,,,V,II,four overnights ago; four nights,,LF2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
138,Fisher et al.,LF2019,,chy,,chey1247,-eno'tsé,CH:1,,,,,,camp overnight,,final,AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-o'tsé,,,,"""This final is actually composed of a medial (??) -en (-én??) and the final -o'tsé.""",,,MAM
139,Fisher et al.,LF2019,,chy,,chey1247,-énome,CH:1,,-énóme,,*-enkwa:m,,sleep,,final,AI,,,,,,,,,,,,,,,-háa'éšenome,,,V,AI,sleep a long time,,LF2019,-hótsenome,,,V,AI,"fail to sleep, cannot sleep",,LF2019,-náhkȯhénome,,,V,AI,sleep like a bear; sleep hard,,LF2019,-néhenome,,,V,AI,sleep quickly,,LF2019,,,,,,,,,,MAM
140,Fisher et al.,LF2019,,chy,,chey1247,-éš,CH:1,,,,,,day,,final,NI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
141,Fisher et al.,LF2019,,chy,,chey1247,-esé,CH:1,,,,*-cya:0e:,,nose,,medial,Dep,,,,,,,,,,,,,,,-ma'eesévose,,,V,AI,"red nosed from the cold, nose red from cold",,LF2019,-nėhpeesén,,,V,TA,plug nose of s.o.,,LF2019,-na'heeséoxa'ohe,,,V,II,three rows of beads on the nose (of a moccasin),,LF2019,,,,,,,,,,,,,,,"Body part medial; Not sure what the ""0"" is in the PA form",,,MAM
142,Fisher et al.,LF2019,,chy,,chey1247,-eše,CH:1,,-ešená,,*iʔšin; *-hšine,,lie,,final,AI,,,,,,-ehá,-ešem,-ehahté,-xe,,,,,,-hóxovėhahtsé,,,V,TI,"lay s.t. across, place s.t. across",,LF2019,-oveše,,,V,AI,"go to bed, lie down",,LF2019,-anéeše,,,V,AI,"rash, bedsores",,LF2019,-nonó'keše,,,V,AI,lie separated,,LF2019,,,,,,,"""The ending -ná is dropped for singular subject affirmative indicative verbs."" Dictionary also has entry /-ešená/ [sic] with the second PA form given, but it's defined the same as this one.",,,MAM
143,Fisher et al.,LF2019,,chy,,chey1247,-éše'hamá,CH:1,,,,,,month,,final,AI,,,,,,,,,,,,,,,-néveéše'hamá,,,V,AI,"be four months old, be four months along in pregnancy",,LF2019,-tónėstȯheéše'hamá,,,V,AI,how many months,,LF2019,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
144,Fisher et al.,LF2019,,chy,,chey1247,-ešem,CH:1,,,,,,"cause to fall, lie",,final,TA,,,,,-eše,-ehá,,-ehahtsé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
145,Fisher et al.,LF2019,,chy,,chey1247,-está,CH:1,,,,,,by speech,,final,TI,,,,,,,-em,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
146,Fisher et al.,LF2019,,chy,,chey1247,-éstá,CH:1,,,,,,"sound, make sound, holler",,final,AI,,,,,,-évone,,,,,,,,,-hó'éstá,,,V,AI,"whoop, cheer, yell, shout",,LF2019,-hoó'héstá,,,V,AI,overheard hollering,,LF2019,-mȧhéstá,,,V,AI,all holler,,LF2019,-no'késtá,,,V,AI,"make noise alone, sound alone",,LF2019,,,,,,,"""perhaps especially a loud sound""",,,MAM
147,Fisher et al.,LF2019,,chy,,chey1247,-éstanove,CH:1,,,,,,"live, conduct life, exist as citizen",,final,II,,,,,-éstánové,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
148,Fisher et al.,LF2019,,chy,,chey1247,-éstánové,CH:1,,,,,,"live, conduct life, exist as citizen",,final,AI,,,,,,-éstanove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
149,Fisher et al.,LF2019,,chy,,chey1247,-éstooná,CH:1,,,,,,throat,,medial,Dep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Body part medial,,,MAM
150,Fisher et al.,LF2019,,chy,,chey1247,-éstse'hená,CH:1,,,,,,"shirted, coated",,final,AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM: appears to have to do with clothing (?),,,MAM
151,Fisher et al.,LF2019,,chy,,chey1247,-ét,CH:1,,,,,,fight s.o.,,final,AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
152,Fisher et al.,LF2019,,chy,,chey1247,-etanéné,CH:1,,,,,,"live, be alive",,final,AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
153,Fisher et al.,LF2019,,chy,,chey1247,-éváen,CH:1,,,,*kiiwe:-,,quickly,,final,TI,,,,,,,,,-váen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,évav-,,,,,,,MAM
154,Fisher et al.,LF2019,,chy,,chey1247,-évȧho'tá,CH:1,,,,,,heat of engine,,final,II,,,,,,,,,,,,,,,-amévȧho'tá,,,V,II,run (of engine),,LF2019,-asévȧho'tá,,,V,II,"start, of a motorized vehicle",,LF2019,-onénėševȧho'tá,,,V,II,"sputter, miss",,LF2019,,,,,,,,,,,,,,,,,,MAM
