ID,Author Surname,Source Code,Page #,ISO code,Dialect,Glottocode,Form (original orthography),Orthography Key Code,Form (project orthography),UR (if given; if different),UR (project orthography),PA form (original orthography),PA form (project orthography),Translation,Tags,Component Type,Subcategory,Initial: Reduplicated,Final: concrete / abstract,Final: secondary (y/n/b),Base Category (if secondary)-A,Base Category (if secondary)-B,Match AI,Match II,Match TA,Match TI,Allomorph-A,Condition-A,Allomorph-B,Allomorph-C,Component occurs in stem (orig. orth)-A,Component occurs in stem (proj. orth)-A,Stem UR-A,Stem category-A,Stem subcategory-A,Stem translation-A,Secondary stem-A,Stem Source-A,Component occurs in stem (orig. orth)-B,Component occurs in stem (proj. orth)-B,Stem UR-B,Stem category-B,Stem subcategory-B,Stem translation-B,Secondary stem-B,Stem Source-B,Component occurs in stem (orig. orth)-C,Component occurs in stem (proj. orth)-C,Stem UR-C,Stem category-C,Stem subcategory-C,Stem translation-C,Secondary stem-C,Stem Source-C,Component occurs in stem (orig. orth)-D,Component occurs in stem (proj. orth)-D,Stem UR-D,Stem category-D,Stem subcategory-D,Stem translation-D,Secondary stem-D,Stem Source-D,Formative/component occurs in what component(s)-A,Formative/component occurs in what component(s)-B,Formative/component occurs in what component(s)-C,Formative/component occurs in what component(s)-D,Contains component (enter)-A,Contains formative (enter)-A,Contains formative (enter)-B,Deverbal (y/n),Deverbal from,Comments,Speaker,1st check done,2nd check done
128,Bloomfield,LB1946,0110,alg,,algo1256,*-ane,PA:1,,,,,,NG,,final,II,,,,,,*-eθe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
127,Bloomfield,LB1946,0110,alg,,algo1256,*-ane,PA:1,,,,,,NG,,final,II,,,,,,*-aθe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
131,Aubin,GA1975a,0191,alg,,algo1256,*-anet-,PA:2,,,,,,"god, spirit",,medial,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Surfaces word-finally as -anit in Narangasett, e.g. yotáanit 'the fire god,' squáuanit 'the womans god' [sic]"
132,Bloomfield,LB1946,0113,alg,,algo1256,*-ant,PA:1,,,,,,"by mouth, eat, bite","bite, eat, mouth, MANNER",final,TI,,,,,,,,*-am,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
135,Goddard,IG1971,0144,alg,,algo1256,*-ant-,PA:6,,,,,,NG,,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GVM: These seem to be listed as components, but it's possible they're just groups of possible phonemes to discuss reflexes..."
136,Goddard,IG1990a,0454,alg,,algo1256,*-anyikw-,PA:6,,,,,,squirrel,squirrel,final,N,,,,,,,,,,,,,,*pele·nyikw-,,*pele·-anyikw-,,N,flying squirrel,,IG1990a;0454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
137,Bloomfield,LB1946,"0103,0104",alg,,algo1256,*-api,PA:1,,,,,,sit,sit,final,AI,,,,,,,,,,,,,,*axpapi-,,,V,AI,sit upon,,GA1975b;0017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,"*apiwa 'he is in place, he sits'",,,MAM
138,Bloomfield,LB1946,0109,alg,,algo1256,*-api,PA:1,,,,,,middle reflexive,"MIDDLE, REFLEXIVE",final,AI,,,,,,,*-aqtee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,suppletive,,MAM
140,Bloomfield,LB1946,0109,alg,,algo1256,*-aql,PA:1,,,,,,NG,,final,TA,,,,,,,,,*-aqtoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
141,Bloomfield,LB1946,0109,alg,,algo1256,*-aqtee,PA:1,,,,,,middle reflexive,"MIDDLE, REFLEXIVE",final,II,,,,,,*-api,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
142,Bloomfield,LB1946,0109,alg,,algo1256,*-aqtoo,PA:1,,,,,,NG,,final,TI,,,,,,,,*-aql,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pseudo-transitive,,MAM
143,Bloomfield,LB1946,"0105,0107",alg,,algo1256,*-aqθemw,PA:1,,,,,,dog,dog,final,N,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,*aθemwa 'dog',,,MAM
144,Bloomfield,LB1946,0119,alg,,algo1256,*-aqθemw-,PA:1,,,,,,dog,dog,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,"""Deverbal medials are largely the same as deverbal noun finals""",,MAM
145,Aubin,GA1975b,0013,alg,,algo1256,*-aškimotye:-,PA:4,,,,,,bag,bag,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Sb67b.54
146,Aubin,GA1975b,0013,alg,,algo1256,*-askwaya,PA:4,,,,,,"bloodsucker, snail, sucking animal","bloodsucker, snail, sucking animal",medial,,,,,,,,,,,*-askwa:čime:-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ge41.310
147,Bloomfield,LB1946,0111,alg,,algo1256,*-at,PA:1,,,,,,cold,cold,prefinal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, *-ači,*-atene,,,,,,,,,,MAM
149,Goddard,IG1965,0212,alg,,algo1256,*-at,PA:6,,,,,,NG,,final
151,Goddard,IG1990a,"0459,467",alg,,algo1256,*-at-,PA:6,,,,,,NG,,final,II,,ABSTR,,,,*-esi-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
152,Goddard,IG1971,0144,alg,,algo1256,*-at-,PA:6,,,,,,NG,,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GVM: These seem to be listed as components, but it's possible they're just groups of possible phonemes to discuss reflexes..."
154,Bloomfield,LB1946,0110,alg,,algo1256,*-ate,PA:1,,,,,,NG,,final,II,,,,,,*-esi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
155,Bloomfield,LB1946,0111,alg,,algo1256,*-atene,PA:1,,,,,,cold,cold,final,II,,,,,,*-ači,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*-at,,,,MAM: no translation given but prefinal means 'cold' and this fits examples,,MAM
155,Aubin,GA1975b,0014,alg,,algo1256,*-atene,PA:4,,,,,,NG,,final,II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B146.111
157,Bloomfield,LB1946,0115,alg,,algo1256,*-aw,PA:1,,,,,,double-object verb,DITRANSITIVE,final,TA,,,Y,TI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""before which the final vowel of the pseudo-tr. is dropped""; Used ""when the TI member of a pair is pseudo-transitive (M has the phonetically queer -uw)""",,MAM
159,Aubin,GA1975b,0016,alg,,algo1256,*-axkamekwe,PA:4,,,,,,ground,,final,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sb41.301
160,Aubin,GA1975b,0016,alg,,algo1256,*-axkesin-,PA:4,,,,,,"shoe, moccasin","moccasin, shoe",medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sb67b.56
161,Aubin,GA1975b,0016,alg,,algo1256,*-axki:-,PA:4,,,,,,land,land,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B125.136
162,Goddard,IG1965,0217,alg,,algo1256,*-axkyi,PA:6,,,,,,land,,final
164,Costa,DJC2001,0259,alg,,algo1256,*-ay-,PA:6,,,,,,"skin, hide","hide (N), skin (N)",final,N
165,Goddard,IG2019_pc,n/a,alg,,algo1256,*-aʔt-ak-,PA:6,,,,,,"string, stringlike","string, stringlike, CLASSIFIER",medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-ak,,,,email from Ives Goddard to MM 1/27/19,,MAM
172,Goddard,IG1965,0212,alg,,algo1256,*-aθ,PA:6,,,,,,NG,,final
173,Goddard,IG1965,0211,alg,,algo1256,*-aθa·m-,PA:6,,,,,,underneath,underneath,initial
174,Bloomfield,LB1946,0110,alg,,algo1256,*-aθe,PA:1,,,,,,NG,,final,AI,,,,,,,*-ane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
176,Goddard,IG1965,0212,alg,,algo1256,*-aθeso,PA:6,,,,,,reflexive,,final
177,Siebert,FS1941,0300,alg,,algo1256,*-aθkwa,PA:6,,,,,,bear,bear (N),final,N
179,Costa,DJC2019_pc,n/a,alg,,algo1256,*-či(·)twiyi,PA:6,,,,,,anus,anus,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported by Dave Costa to MM in email 4/12/19,,MAM
182,Goddard,IG1965,0214,alg,,algo1256,*-čya·θ-,PA:6,,,,,,nose,,medial,Dep,,,,,,,,,,*-čya·θ-e·,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Component type unclear
183,Bloomfield,LB1946,0110,alg,,algo1256,*-e,PA:1,,,,,,NG,,final,AI,,,,,,,,,,,,,,nepe-,,,V,AI,die,,LB1946;0110,mene-,,,V,AI,drink (it),,LB1946;0110,naate-,,,V,AI,fetch (it),,LB1946;0110,,,,,,,,,,,,,,,,,,,,MAM
184,Bloomfield,LB1946,"0117,0118",alg,,algo1256,*-e,PA:1,,,,,,exocentric meaning,EXOCENTRIC,final,PART,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""added to combinations of root and medial, forming particles of exocentric meaning""",,MAM
205,Bloomfield,LB1946,"0118,0119",alg,,algo1256,*-ee,PA:1,,,,,,NG,,postmedial,AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, -epyeek-,-epyee-,-aapyee-,-weeweek-,,,,,,frequent postmedial accretion,,MAM
187,Aubin,GA1975b,0019,alg,,algo1256,*-e:,PA:4,,,,,,NG,,final,II,,ABSTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B146.111
195,Goddard,IG1990a,0466,alg,,algo1256,*-e·-,PA:6,,,,,,NG,,final,AI,,ABSTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
206,Bloomfield,LB1946,0090,alg,,algo1256,*-eele,PA:1,,,,,,think,think,final,TA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM: Possibly a typo for -eelem,,MAM
208,Bloomfield,LB1946,0113,alg,,algo1256,*-eelem,PA:1,,,,,,"by thought; think, by mind",,final,TA,,,,,,,,,*-eelent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""with a longer prefinal""",,MAM
210,Bloomfield,LB1946,0113,alg,,algo1256,*-eelent,PA:1,,,,,,"by thought; think, by mind",,final,TI,,,,,,,,*-eelem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""with a longer prefinal""",,MAM
211,Bloomfield,LB1946,0111,alg,,algo1256,*-eente,PA:1,,,,,,stay away,stay away,final,AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
194,Aubin,GA1975b,0021,alg,,algo1256,*-e:wi,PA:4,,,,,,be,be,final,INTR,,,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intr. verb final added to noun stems not ending in vowel plus w to make verbs of being'. B146.107
197,Goddard,IG1965,0212,alg,,algo1256,*-e·lem,PA:6,,,,,,have an intense attittude toward,have (intense attitude),final,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Not really clear if this is the actual definition, but they do seem to be a final pair"
198,Goddard,IG1965,0212,alg,,algo1256,*-e·lent,PA:6,,,,,,have an intense attittude toward,have (intense attitude),final,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Not really clear if this is the actual definition, but they do seem to be a final pair"
199,Goddard,IG1990a,0469,alg,,algo1256,*-ečas-,PA:6,,,,,,action by heating or burning,"burn, heat, MANNER",final,TI1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
200,LeSourd,PL2020_pc,n/a,alg,,algo1256,*-ečy-,PA:1,,,,,,excrement,excrement,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MM email conversation with Phil LeSourd 2020
202,Bloomfield,LB1946,"0106,0114,0117",alg,,algo1256,*-ečyee-,PA:1,,,,,,"whole body, belly","belly, whole body, CLASSIFIER",medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
209,Bloomfield,LB1946,0109,alg,,algo1256,*-eelemo,PA:1,,,,,,think; middle reflexive,"think, MIDDLE, REFLEXIVE",final,AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
212,Bloomfield,LB1946,0107,alg,,algo1256,*-eewi,PA:1,,,,,,verb of being,VERB OF BEING,final,II,,,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,added to noun stems not ending in V+w,,MAM
213,Bloomfield,LB1946,0107,alg,,algo1256,*-eewi,PA:1,,,,,,verb of being,VERB OF BEING,final,AI,,,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,added to noun stems not ending in V+w,,MAM
215,Bloomfield,LB1946,0115,alg,,algo1256,*-ehk,PA:1,,,,,,by foot or body movement,"movement (body, foot), MANNER",final,TI,,,,,,*ehkawi,*ehkawi,*-ehkaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""probably dissimilative variant"" of *-ešk",,MAM
220,Bloomfield,LB1946,0115,alg,,algo1256,*-ehkaw,PA:1,,,,,,by foot or body movement,"movement (body, foot), MANNER",final,TA,,,,,,*ehkawi,*ehkawi,,*-ehk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""probably dissimilative variant"" of *-eškaw",,MAM
224,Bloomfield,LB1946,0108,alg,,algo1256,*-ehkee,PA:1,,,,,,"gather, produce",,final,AI,,,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
227,Aubin,GA1975a,0184,alg,,algo1256,*-ehs-,PA:2,,,,,,diminutive,DIMINUTIVE,final,N,,,Y
228,Bloomfield,LB1946,0115,alg,,algo1256,*-eht,PA:1,,,,,,hear,hear,final,TI,,,,,,,,*-ehtaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
230,Bloomfield,LB1946,0115,alg,,algo1256,*-ehtaw,PA:1,,,,,,hear; ear,,final,TA,,,,,,,,,*-eht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
232,Bloomfield,LB1946,0110,alg,,algo1256,*-ekeθe,PA:1,,,,,,NG,,final,AI,,,,,,,*-yaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
234,Bloomfield,LB1946,"0118,0119",alg,,algo1256,*-ekon-,PA:1,,,,,,day,day,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,appears in particles,,MAM
236,Bloomfield,LB1946,0119,alg,,algo1256,*-ekonak-,PA:1,,,,,,day,day,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-ak,,,,appears in verbs,,MAM
237,Haas,HM1967a,0063,alg,,algo1256,*-ekw-,PA:6,,,,,,NG,,final,,,,,,,,,,,,,,,*ki·šekw-,,,N,,"day, sky",,HM1967a;0063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM: These four are listed as possible components within the stem
238,Bloomfield,LB1946,0115,alg,,algo1256,*-el,PA:1,,,,,,shoot (with arrow or gun),shoot,final,TI,,,,,,,,*-elaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
240,Bloomfield,LB1946,0115,alg,,algo1256,*-elaw,PA:1,,,,,,shoot (with arrow or gun),shoot,final,TA,,,,,,,,,*-el,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
242,Bloomfield,LB1946,0113,alg,,algo1256,*-em,PA:1,,,,,,NG,,final,TA,,,Y,N,,,,,,,,,,wekwiqsem-,,,V,TA,have or treat as a son,,LB1946;0113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,added to possessed noun themes,,MAM
243,Aubin,GA1975a,0187,alg,,algo1256,*-em-,PA:2,,,,,,denotes relationship,relationship,medial
244,Costa,DJC2001,0258,alg,,algo1256,*-emi·nšy-,PA:6,,,,,,NG,,final,N
245,Bloomfield,LB1946,"0093,0113,0118",alg,,algo1256,*-en,PA:1,,,,,,by hand,"hand, MANNER",final,TA,,,,,,,,,*-en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
246,Bloomfield,LB1946,"0113,0118",alg,,algo1256,*-en,PA:1,,,,,,by hand,"hand, MANNER",final,TI,,,,,,,,*-en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
248,Denny,JPD1978b,0312,alg,,algo1256,*-en-,PA:7,,,,,,event,event,final,II
249,Goddard,IG1990a,0459,alg,,algo1256,*-en-,PA:6,,,,,,NG,,final,II,,ABSTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*-i-ken-,,,,,,,,,,MAM
250,Goddard,IG1990a,0472,alg,,algo1256,*-en-,PA:6,,,,,,abstract noun,NOUN (ABSTRACT),final,N,,,Y,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
252,Bloomfield,LB1946,0117,alg,,algo1256,*-enki,PA:1,,,,,,place,place (V),final,PART,,,B,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""less common as a primary final""",,MAM
253,Aubin,GA1975b,0024,alg,,algo1256,*-enkw,PA:4,,,,,,sleep,sleep,prefinal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, -enkwaqši,-enkwaame,,,,,,,,B146.104
255,Aubin,GA1975b,0024,alg,,algo1256,*-enkwa:me,PA:4,,,,,,sleep,sleep,final,AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-enkw-,,,,B146.104
257,Bloomfield,LB1946,0104,alg,,algo1256,*-enkwaqši,PA:1,,,,,,sleep,sleep,final,AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-enkw-,,,,,,MAM
259,Aubin,GA1975b,0024,alg,,algo1256,*-ens,PA:4,,,,,,by heat,"heat, MANNER",final,TI,,,,,,*-enso,*-ente:,*-ensw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,divergent form of TI final' B146.109
260,Aubin,GA1975b,0024,alg,,algo1256,*-enso,PA:4,,,,,,by heat,"heat, MANNER",final,AI,,,,,,,*-ente:,*-ensw,*-ens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,divergent form of AI middle reflexive' B146.109
261,Aubin,GA1975b,0024,alg,,algo1256,*-ensw,PA:4,,,,,,by heat,"heat, MANNER",final,TA,,,,,,*-enso,*-ente:,,*-ens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,divergent form of TA final' B146.109
262,Aubin,GA1975b,0025,alg,,algo1256,*-ente:,PA:4,,,,,,by heat,"heat, MANNER",final,II,,,,,,*-enso,,*-ensw,*-ens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,divergent form of II middle reflexive' B146.109
263,Bloomfield,LB1946,0118,alg,,algo1256,*-epy-,PA:1,,,,,,liquid,"liquid, water",medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
264,Goddard,IG1965,0212,alg,,algo1256,*-epy-,PA:6,,,,,,liquid,liquid,final,N
271,Bloomfield,LB1946,"0105,0107",alg,,algo1256,*-eqšip,PA:1,,,,,,duck,duck,final,N,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,*šiiqšiipa 'duck',,,MAM
272,Bloomfield,LB1946,0119,alg,,algo1256,*-eqšip-,PA:1,,,,,,duck,duck,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,"""Deverbal medials are largely the same as deverbal noun finals""",,MAM
274,Bloomfield,LB1946,"0108,0114",alg,,algo1256,*-es,PA:1,,,,,,by heat,,final,TI1,,,,,,*eso,*ete:,*-esw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
276,Bloomfield,LB1946,0114,alg,,algo1256,*-eš,PA:1,,,,,,by cutting edge,"cutting edge, INSTRUMENT",final,TI,,,,,,,,*-ešw,,,,,,*peʔteš-,,,V,TI,unintentionally cut,,GA1975b;0130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
279,Bloomfield,LB1946,0104,alg,,algo1256,*-esi,PA:1,,,,,,NG,,final,AI,,ABSTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
280,Bloomfield,LB1946,0110,alg,,algo1256,*-esi,PA:1,,,,,,NG,,final,AI,,,,,,,*-ate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
281,Bloomfield,LB1946,0110,alg,,algo1256,*-esi,PA:1,,,,,,NG,,final,AI,,,,,,,*-yaa,,,,,,,meçkosi-,,,,,,,LB1946;0110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
282,Bloomfield,LB1946,0110,alg,,algo1256,*-esi,PA:1,,,,,,NG,,final,AI,,,,,,,*-ete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
283,Bloomfield,LB1946,0110,alg,,algo1256,*-esi,PA:1,,,,,,NG,,final,AI,,,,,,,,,,,,,,*pemaatesi-,,,V,AI,live,,LB1946;0110,seekesi-,,,V,AI,be afraid,,LB1946;0110,,,,,,,,,,,,,,,,,,,,,,,,,,"stems ""without inan. pendant""",,MAM
286,Goddard,IG1990a,"0459,467",alg,,algo1256,*-esi-,PA:6,,,,,,NG,,final,AI,,ABSTR,,,,,*-at-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
285,Aubin,GA1975b,0025,alg,,algo1256,*-esi,PA:4,,,,,,NG,,final,AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B146.110
287,Bloomfield,LB1946,0111,alg,,algo1256,*-ešk,PA:1,,,,,,by foot or body movement,"movement (body, foot), MANNER",prefinal,,,,,,,,,,,*-ehk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, -eškaa,,,,,,,,,"*-ehk has ""apparently dissimilative distribution""; p. 115 gives *-ešk as a final",,MAM
290,Aubin,GA1975b,0027,alg,,algo1256,*-ešk,PA:4,,,,,,movement of foot or body,,prefinal,II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B146.111
289,Aubin,GA1975b,0027,alg,,algo1256,*-ešk,PA:4,,,,,,movement of foot or body,,prefinal,AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B146.111
288,Bloomfield,LB1946,0115,alg,,algo1256,*-ešk,PA:1,,,,,,by foot or body movement,"movement (body, foot), MANNER",final,TI,,,,,,,,*-eškaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p. 111 gives this as a prefinal,,MAM
294,Bloomfield,LB1946,"0111,0115",alg,,algo1256,*-eškaa,PA:1,,,,,,by foot or body movement,"movement (body, foot), MANNER",final,AI,,,,,,,*-eškaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*-ešk,,,,MAM: No translation given but prefinal means 'movement of foot or body' and this fits examples.,,MAM
293,Bloomfield,LB1946,"0111,0115",alg,,algo1256,*-eškaa,PA:1,,,,,,by foot or body movement,"movement (body, foot), MANNER",final,II,,,,,,*-eškaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*-ešk,,,,MAM: No translation given but prefinal means 'movement of foot or body' and this fits examples.,,MAM
295,Bloomfield,LB1946,0115,alg,,algo1256,*-eškaw,PA:1,,,,,,by foot or body movement; movement of foot or body,,final,TA,,,,,,,,,*-ešk,,,,,tankeškaw-,,,V,TA,kick,,LB1946;0115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
297,Bloomfield,LB1946,0108,alg,,algo1256,*-eso,PA:1,,,,,,"by heat, middle reflexive","heat, INSTRUMENT, MIDDLE",final,AI,,,Y,TA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
302,Bloomfield,LB1946,"0108,0114",alg,,algo1256,*-esw,PA:1,,,,,,by heat; action by heating or burning,,final,TA,,,,,,,,,*-es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
304,Bloomfield,LB1946,0114,alg,,algo1256,*-ešw,PA:1,,,,,,by cutting edge,"cutting edge, INSTRUMENT",final,TA,,,,,,,,,*-eš,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
309,Bloomfield,LB1946,0110,alg,,algo1256,*-ete,PA:1,,,,,,NG,,final,II,,,,,,*-esi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
